time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-16T16:38:42.800Z,33.623,-116.6825,13.44,0.97,ml,34,30,0.0497,0.2,ci,ci37317400,2015-02-16T16:42:41.150Z,"8km N of Anza, California",earthquake
2015-02-16T16:36:27.710Z,38.7965012,-122.815834,7.01,1.07,md,11,125,0.01289,0.09,nc,nc72395465,2015-02-16T18:41:04.109Z,"5km WNW of The Geysers, California",earthquake
2015-02-16T16:26:55.860Z,37.1495,-117.2398,7,0.59,ml,6,173.09,0.186,,nn,nn00483122,2015-02-16T16:28:09.646Z,"50km WNW of Beatty, Nevada",earthquake
2015-02-16T16:20:26.720Z,37.5416679,-118.4654999,11.36,1.55,md,11,91,0.01872,0.04,nc,nc72395455,2015-02-16T18:54:02.828Z,"17km NNW of Dixon Lane-Meadow Creek, California",earthquake
2015-02-16T16:09:28.700Z,18.958,-65.3195,29,3,Md,4,270,0.646787,0.23,pr,pr15047002,2015-02-17T00:12:00.147Z,"72km N of Culebra, Puerto Rico",earthquake
2015-02-16T16:06:01.360Z,38.8208351,-122.8111649,2.55,0.54,md,12,84,0.002694,0.04,nc,nc72395450,2015-02-16T18:54:02.586Z,"6km NW of The Geysers, California",earthquake
2015-02-16T15:50:19.600Z,40.3030014,-124.4540024,9.71,2.12,md,6,264,0.1311,0.08,nc,nc72395440,2015-02-16T18:10:04.350Z,"34km SSW of Ferndale, California",earthquake
2015-02-16T15:44:28.603Z,37.1626,-117.2472,14.5428,1.38,ml,17,77.04,0.192,0.1744,nn,nn00483119,2015-02-16T19:37:19.818Z,"51km WNW of Beatty, Nevada",earthquake
2015-02-16T15:36:10.000Z,63.4952,-151.1324,4.1,1.8,ml,,,,0.54,ak,ak11509301,2015-02-16T16:14:48.913Z,"109km W of Cantwell, Alaska",earthquake
2015-02-16T15:33:55.000Z,57.5534,-155.7775,38.2,2.1,ml,,,,0.25,ak,ak11509300,2015-02-16T16:14:48.336Z,"107km W of Larsen Bay, Alaska",earthquake
2015-02-16T15:25:31.170Z,33.142,-115.6366667,1.1,0.96,ml,12,85,0.03953,0.38,ci,ci37317392,2015-02-16T15:29:27.037Z,"12km W of Calipatria, California",earthquake
2015-02-16T15:23:21.410Z,38.8103333,-122.82267,2.9,0.39,md,12,107,0.005291,0.01,nc,nc72395435,2015-02-16T18:10:02.542Z,"6km WNW of The Geysers, California",earthquake
2015-02-16T15:00:56.160Z,37.1645,-117.2618,14.5,1.24,ml,6,178.15,0.26,,nn,nn00483115,2015-02-16T15:02:22.146Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-16T14:46:48.790Z,37.1422,-117.2717,15.81,1.21,ml,22,150.99,0.246,,nn,nn00483114,2015-02-16T14:49:10.161Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-16T14:35:52.400Z,36.8365,-97.8883,5,2.9,ml,,87,,0.49,us,usb000tpnq,2015-02-17T01:25:41.347Z,"14km WNW of Medford, Oklahoma",earthquake
2015-02-16T14:30:47.920Z,33.2891667,-116.2755,8.91,1.5,ml,50,38,0.09789,0.23,ci,ci37317384,2015-02-16T14:41:41.290Z,"10km ENE of Borrego Springs, California",earthquake
2015-02-16T14:25:58.571Z,39.8856,-120.4764,7.1487,0.77,ml,6,175.59,0.046,0.0929,nn,nn00483126,2015-02-16T16:57:36.450Z,"8km N of Portola, California",earthquake
2015-02-16T14:22:37.748Z,37.1866,-116.3532,0.6056,0.22,ml,9,106.02,0.03,0.1152,nn,nn00483113,2015-02-16T17:35:33.324Z,"47km NE of Beatty, Nevada",earthquake
2015-02-16T14:20:43.460Z,38.8096657,-122.8118362,2.84,0.51,md,10,130,0.01303,0.03,nc,nc72395405,2015-02-16T15:51:04.232Z,"6km NW of The Geysers, California",earthquake
2015-02-16T14:13:25.100Z,19.383,-155.2793,2.3,2.2,Ml,,46.8,0,0.27,hv,hv60852871,2015-02-16T14:19:14.570Z,"6km SW of Volcano, Hawaii",earthquake
2015-02-16T14:11:27.200Z,34.8038333,-118.9275,12.5,1.05,ml,16,85,0.04476,0.2,ci,ci37317376,2015-02-16T14:15:23.479Z,"3km SE of Frazier Park, California",earthquake
2015-02-16T14:09:38.100Z,37.1245,-117.286,18.41,0.58,ml,9,147.1,0.246,,nn,nn00483112,2015-02-16T14:11:11.970Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-16T14:04:18.800Z,33.8306667,-117.7711667,12.49,2.01,ml,83,29,0.01531,0.27,ci,ci37317368,2015-02-17T03:11:50.297Z,"4km ENE of Villa Park, California",earthquake
2015-02-16T14:03:18.450Z,33.8305,-117.7706667,12.92,1.69,ml,57,31,0.0157,0.29,ci,ci37317360,2015-02-16T14:14:19.590Z,"4km ENE of Villa Park, California",earthquake
2015-02-16T13:58:47.160Z,37.1347,-117.2752,17.33,0.94,ml,12,147.1,0.246,,nn,nn00483111,2015-02-16T14:00:29.596Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-16T13:58:14.000Z,63.0152,-150.4773,0.5,2.1,ml,,,,0.86,ak,ak11509297,2015-02-16T14:32:55.597Z,"79km NNW of Talkeetna, Alaska",earthquake
2015-02-16T13:55:07.820Z,38.821167,-122.8034973,3.04,0.85,md,17,57,0.02005,0.02,nc,nc72395395,2015-02-16T15:20:02.247Z,"6km W of Cobb, California",earthquake
2015-02-16T13:53:01.040Z,35.9231682,-120.4714966,3.2,1.14,md,14,96,0.02348,0.08,nc,nc72395390,2015-02-16T15:54:03.929Z,"26km SSW of Coalinga, California",earthquake
2015-02-16T13:46:29.294Z,41.8568,-119.6531,9.2698,1.93,ml,5,129.84,0.144,0.1766,nn,nn00483109,2015-02-16T20:14:38.350Z,"72km SE of Lakeview, Oregon",earthquake
2015-02-16T13:44:31.296Z,37.1487,-117.2561,15.1367,1.42,ml,15,150.61,0.176,0.1528,nn,nn00483108,2015-02-16T17:29:06.668Z,"51km WNW of Beatty, Nevada",earthquake
2015-02-16T13:40:24.581Z,37.1399,-117.2546,15.5704,2.36,ml,16,74.91,0.169,0.1428,nn,nn00483106,2015-02-16T21:42:52.249Z,"51km WNW of Beatty, Nevada",earthquake
2015-02-16T13:36:56.016Z,37.1415,-117.2612,15.132,3.42,ml,15,74.82,0.168,0.1497,nn,nn00483105,2015-02-17T05:58:12.788Z,"51km WNW of Beatty, Nevada",earthquake
2015-02-16T13:26:24.410Z,46.1693333,-122.2988333,10.3,-0.03,md,12,105,0.02421,0.18,uw,uw60969171,2015-02-16T20:25:27.550Z,"30km NNE of Amboy, Washington",earthquake
2015-02-16T13:22:38.450Z,2.0472,126.6725,48.93,4.5,mb,,82,1.444,0.89,us,usb000tpnd,2015-02-16T21:25:15.920Z,"152km WNW of Tobelo, Indonesia",earthquake
2015-02-16T13:14:09.710Z,-40.5305,173.3321,186.58,4.4,mb,,72,0.678,0.74,us,usb000tpn7,2015-02-16T21:16:40.287Z,"57km NE of Takaka, New Zealand",earthquake
2015-02-16T13:13:58.390Z,-5.8225,153.4419,24.52,4.6,mb,,64,2.061,0.65,us,usb000tpna,2015-02-16T21:16:35.883Z,"156km SSE of Taron, Papua New Guinea",earthquake
2015-02-16T12:59:57.340Z,33.1761667,-116.5973333,13.56,0.64,ml,24,94,0.04774,0.17,ci,ci37317336,2015-02-16T13:03:49.587Z,"11km N of Julian, California",earthquake
2015-02-16T12:54:13.910Z,36.7978,-98.2259,5,3.4,mb_lg,,34,0.263,0.74,us,usb000tpn4,2015-02-16T19:21:37.660Z,"12km ENE of Cherokee, Oklahoma",earthquake
2015-02-16T12:35:47.580Z,34.0421667,-117.2615,15.75,1.65,ml,81,22,0.08752,0.3,ci,ci37317328,2015-02-16T12:46:40.940Z,"1km S of Loma Linda, California",earthquake
2015-02-16T12:31:33.510Z,33.5008333,-116.4966667,16.16,0.7,ml,22,77,0.06338,0.19,ci,ci37317320,2015-02-16T12:35:27.872Z,"18km ESE of Anza, California",earthquake
2015-02-16T12:31:13.830Z,36.6196671,-121.0738297,10.09,1.62,md,22,80,0.04385,0.13,nc,nc72395350,2015-02-16T14:41:04.892Z,"31km NE of Soledad, California",earthquake
2015-02-16T12:23:57.530Z,33.4956667,-116.4965,16.73,0.48,ml,21,65,0.0653,0.19,ci,ci37317312,2015-02-16T12:28:06.228Z,"18km ESE of Anza, California",earthquake
2015-02-16T12:15:46.830Z,33.8225,-117.7798333,13.35,1,ml,21,131,0.009973,0.26,ci,ci37317304,2015-02-16T12:19:59.125Z,"3km ENE of Villa Park, California",earthquake
2015-02-16T12:11:55.293Z,41.8597,-119.6316,8.5306,1.19,ml,5,130.83,0.154,0.1332,nn,nn00483103,2015-02-16T15:45:26.593Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-16T12:01:26.620Z,36.0701667,-117.589,10.15,0.74,ml,16,74,0.08192,0.4,ci,ci37317296,2015-02-16T12:05:17.971Z,"32km ENE of Little Lake, California",earthquake
2015-02-16T11:52:46.250Z,37.2305,30.0805,10,4.7,mb,,46,0.5,1.1,us,usb000tpmv,2015-02-17T05:44:37.232Z,"13km S of Kemer, Turkey",earthquake
2015-02-16T11:52:09.230Z,1.9613,-97.0975,10,4.8,mb,,182,15.571,0.59,us,usb000tpn0,2015-02-16T19:54:36.820Z,"West of the Galapagos Islands",earthquake
2015-02-16T11:51:53.000Z,61.374,-150.0289,33.7,2,ml,,,,0.43,ak,ak11509269,2015-02-16T12:38:39.477Z,"16km SSW of Big Lake, Alaska",earthquake
2015-02-16T11:50:34.335Z,39.3746,-120.4586,8.8021,0.62,ml,7,224.96,0.109,0.1511,nn,nn00483125,2015-02-16T16:54:14.339Z,"24km WNW of Truckee, California",earthquake
2015-02-16T11:48:22.170Z,38.8035011,-122.8011703,3.79,0.5,md,13,68,0.006396,0.01,nc,nc72395340,2015-02-16T14:11:04.111Z,"4km NW of The Geysers, California",earthquake
2015-02-16T11:32:01.610Z,32.9756667,-116.4186667,9.63,1.12,ml,29,71,0.08349,0.2,ci,ci37317288,2015-02-16T11:35:58.795Z,"20km NNE of Pine Valley, California",earthquake
2015-02-16T11:17:28.760Z,40.6653328,-124.6501694,24.01,2.36,md,32,252,0.3044,0.17,nc,nc72395330,2015-02-16T13:42:05.014Z,"34km WNW of Ferndale, California",earthquake
2015-02-16T11:09:45.000Z,61.4706,-140.6543,0.1,2.1,ml,,,,0.46,ak,ak11509258,2015-02-16T11:40:30.624Z,"183km NNE of Cape Yakataga, Alaska",earthquake
2015-02-16T11:08:43.720Z,33.0236667,-116.4155,7.25,0.93,ml,31,90,0.1314,0.2,ci,ci37317280,2015-02-16T11:12:43.222Z,"18km ESE of Julian, California",earthquake
2015-02-16T10:56:25.500Z,17.8537,-66.9038,14,1.9,Md,5,255.6,0.12217088,0.23,pr,pr15047001,2015-02-16T13:20:57.601Z,"13km S of Guanica, Puerto Rico",earthquake
2015-02-16T10:50:57.420Z,38.2338333,-122.3485031,4.14,1.48,md,13,162,0.01785,0.05,nc,nc72395320,2015-02-16T12:46:05.400Z,"8km SW of Napa, California",earthquake
2015-02-16T10:40:26.750Z,33.6151667,-116.6863333,13.9,0.07,ml,18,62,0.04258,0.18,ci,ci37317272,2015-02-16T10:44:23.817Z,"7km N of Anza, California",earthquake
2015-02-16T10:20:47.830Z,33.4465,-116.4325,11.54,0.64,ml,23,101,0.07691,0.24,ci,ci37317264,2015-02-16T10:24:40.158Z,"22km NNW of Borrego Springs, California",earthquake
2015-02-16T10:20:37.910Z,35.9341667,-117.2203333,0.67,1.75,ml,28,59,0.06689,0.32,ci,ci37317256,2015-02-17T02:39:47.374Z,"24km NE of Trona, California",earthquake
2015-02-16T10:15:22.584Z,41.8462,-119.6506,6.1782,1.22,ml,5,225.18,0.153,0.0724,nn,nn00483100,2015-02-16T10:56:40.173Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-16T10:08:47.852Z,39.4156,-119.8581,8.9023,0.44,ml,12,63.97,0.077,0.1647,nn,nn00483102,2015-02-16T11:06:11.631Z,"12km SSE of Mogul, Nevada",earthquake
2015-02-16T09:50:26.470Z,35.8706,-97.3388,5,3.9,mb_lg,,30,0.119,1.06,us,usb000tpmj,2015-02-16T22:21:15.254Z,"7km E of Guthrie, Oklahoma",earthquake
2015-02-16T09:40:39.340Z,38.8101654,-122.8138351,2.79,1.27,md,18,108,0.01206,0.02,nc,nc72395305,2015-02-16T12:16:04.766Z,"6km NW of The Geysers, California",earthquake
2015-02-16T09:37:30.037Z,39.4134,-119.8563,9.1644,0.33,ml,12,64.26,0.075,0.0931,nn,nn00483097,2015-02-16T10:28:26.068Z,"12km SSE of Mogul, Nevada",earthquake
2015-02-16T09:26:19.253Z,39.5389,-119.1791,8.9051,1.2,ml,11,174.27,0.234,0.1463,nn,nn00483087,2015-02-17T02:38:44.184Z,"9km SE of Fernley, Nevada",earthquake
2015-02-16T09:22:36.700Z,17.8131,-66.157,12,2.4,Md,7,237.6,0.15900181,0.25,pr,pr15047000,2015-02-16T12:45:07.746Z,"15km S of Jobos, Puerto Rico",earthquake
2015-02-16T09:09:39.100Z,38.7890015,-122.7431641,1.5,0.57,md,9,86,0.007646,0.02,nc,nc72395295,2015-02-16T09:57:04.863Z,"1km NE of The Geysers, California",earthquake
2015-02-16T09:09:08.070Z,38.7893333,-122.7429962,1.51,0.84,md,16,48,0.007815,0.02,nc,nc72395290,2015-02-16T09:45:05.188Z,"1km NE of The Geysers, California",earthquake
2015-02-16T09:08:08.595Z,39.4032,-119.8545,8.6593,0.05,ml,6,106.14,0.071,0.0473,nn,nn00483092,2015-02-17T02:39:12.805Z,"13km SSE of Mogul, Nevada",earthquake
2015-02-16T09:01:31.474Z,39.4092,-119.8546,9.0538,0.43,ml,9,78.01,0.072,0.0972,nn,nn00483084,2015-02-17T02:38:16.561Z,"13km SSW of Reno, Nevada",earthquake
2015-02-16T08:38:29.040Z,38.8115005,-122.8191681,2.39,0.9,md,19,70,0.00825,0.02,nc,nc72395270,2015-02-16T10:53:06.182Z,"6km NW of The Geysers, California",earthquake
2015-02-16T08:13:42.000Z,63.1326,-150.5321,103.8,2.1,ml,,,,0.82,ak,ak11509245,2015-02-16T08:45:39.945Z,"84km WSW of Cantwell, Alaska",earthquake
2015-02-16T08:08:44.210Z,37.498333,-121.8548355,8.35,1.18,md,9,207,0.04942,0.05,nc,nc72395265,2015-02-16T10:23:03.740Z,"9km NNE of Milpitas, California",earthquake
2015-02-16T08:07:31.760Z,33.629,-116.6753333,14.16,0.58,ml,24,104,0.05526,0.18,ci,ci37317248,2015-02-16T08:11:16.320Z,"8km N of Anza, California",earthquake
2015-02-16T08:01:51.902Z,41.8641,-119.6536,7.9318,1.13,ml,5,222.18,0.139,0.1137,nn,nn00483090,2015-02-17T02:39:03.985Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-16T07:59:31.732Z,41.8504,-119.6544,6.6601,1.32,ml,5,224.42,0.148,0.1433,nn,nn00483085,2015-02-17T02:38:26.063Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-16T07:58:26.581Z,39.409,-119.8494,9.3423,0.01,ml,6,129.66,0.068,0.0595,nn,nn00483095,2015-02-17T02:39:30.677Z,"13km SSW of Reno, Nevada",earthquake
2015-02-16T07:54:37.242Z,39.4045,-120.1991,11.3845,0.76,ml,10,104.39,0.108,0.0926,nn,nn00483075,2015-02-17T02:37:21.293Z,"8km N of Truckee, California",earthquake
2015-02-16T07:51:30.502Z,41.9005,-119.6191,7.6491,1.96,ml,5,121.86,0.14,0.1457,nn,nn00483073,2015-02-17T02:36:49.668Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-16T07:47:18.750Z,38.8138351,-122.828331,2.98,0.46,md,11,54,0.005004,0.03,nc,nc72395255,2015-02-16T09:45:03.768Z,"7km WNW of The Geysers, California",earthquake
2015-02-16T07:42:12.370Z,38.8171654,-122.7943344,3.25,0.31,md,11,103,0.009215,0.02,nc,nc72395245,2015-02-16T09:27:06.047Z,"5km NW of The Geysers, California",earthquake
2015-02-16T07:37:35.350Z,35.7666667,-117.9931667,12.63,1.6,ml,30,38,0.1034,0.25,ci,ci37317240,2015-02-16T07:48:16.990Z,"20km SSW of Little Lake, California",earthquake
2015-02-16T07:35:24.718Z,39.4033,-119.8524,8.486,0.02,ml,5,123.42,0.069,0.0891,nn,nn00483093,2015-02-17T02:39:22.024Z,"13km SSE of Mogul, Nevada",earthquake
2015-02-16T07:10:22.071Z,41.8549,-119.6498,6.6963,0.62,ml,5,223.77,0.147,0.083,nn,nn00483082,2015-02-17T02:37:57.473Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-16T07:01:35.830Z,41.8545,-119.6567,6.6087,1.23,ml,4,223.72,0.144,0.1688,nn,nn00483081,2015-02-17T02:37:48.153Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-16T06:57:12.227Z,41.8613,-119.6544,8.1929,1.57,ml,5,123.39,0.14,0.1256,nn,nn00483070,2015-02-17T02:36:34.670Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-16T06:51:54.515Z,41.8552,-119.6571,7.4369,1.48,ml,5,223.6,0.143,0.0723,nn,nn00483079,2015-02-17T02:37:40.628Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-16T06:48:06.000Z,59.8735,-153.0414,113.1,2.8,ml,,,,0.64,ak,ak11509240,2015-02-16T20:12:27.456Z,"68km W of Anchor Point, Alaska",earthquake
2015-02-16T06:47:54.620Z,34.0083333,-117.1928333,11.55,0.71,ml,33,44,0.07207,0.29,ci,ci37317232,2015-02-16T06:51:55.136Z,"5km S of Redlands, California",earthquake
2015-02-16T06:43:56.406Z,41.8518,-119.6484,7.0693,1.57,ml,5,224.31,0.15,0.1587,nn,nn00483078,2015-02-17T02:37:30.387Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-16T06:38:18.870Z,38.8156662,-122.8209991,2.94,0.43,md,8,81,0.009323,0.03,nc,nc72395230,2015-02-16T08:29:05.288Z,"7km NW of The Geysers, California",earthquake
2015-02-16T06:33:40.000Z,61.4198,-147.1683,19.1,1.8,ml,,,,0.62,ak,ak11509239,2015-02-16T07:17:36.952Z,"54km NW of Valdez, Alaska",earthquake
2015-02-16T06:31:27.342Z,41.86,-119.6579,7.8173,2.54,ml,6,121.93,0.139,0.1131,nn,nn00483068,2015-02-17T02:36:52.169Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-16T06:30:47.390Z,33.3663333,-116.7003333,10.12,1.18,ml,41,54,0.1171,0.23,ci,ci37317224,2015-02-16T06:34:43.413Z,"11km NNW of Warner Springs, California",earthquake
2015-02-16T06:27:26.857Z,41.855,-119.6445,8.0294,3.64,ml,9,124.18,0.15,0.1284,nn,nn00483074,2015-02-17T02:38:14.233Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-16T06:17:28.743Z,41.8572,-119.634,8.7996,0.94,ml,5,223.71,0.154,0.1614,nn,nn00483089,2015-02-17T02:38:53.820Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-16T06:14:02.450Z,38.8185005,-122.8241653,2.85,1.69,md,30,114,0.009658,0.03,nc,nc72395215,2015-02-16T07:30:06.701Z,"7km NW of The Geysers, California",earthquake
2015-02-16T06:01:27.850Z,32.5646667,-115.6686667,8.41,1.38,ml,15,167,0.09747,0.23,ci,ci37317216,2015-02-16T06:05:22.953Z,"8km WSW of Progreso, B.C., Mexico",earthquake
2015-02-16T05:42:53.800Z,33.4895,-116.7671667,4.09,0.45,ml,13,123,0.07971,0.4,ci,ci37317208,2015-02-16T05:46:39.452Z,"10km ENE of Aguanga, California",earthquake
2015-02-16T05:42:46.300Z,-7.3336,117.5293,562.12,5,mb,,63,3.192,0.66,us,usb000tplw,2015-02-16T13:45:14.703Z,"93km NNW of Labuhankananga, Indonesia",earthquake
2015-02-16T05:16:28.000Z,51.0484,179.583,18.6,3.4,ml,17,255.599979552002,,0.41,ak,ak11509228,2015-02-16T20:13:42.610Z,"94km WSW of Amatignak Island, Alaska",earthquake
2015-02-16T05:11:09.780Z,46.6053333,-121.757,13.95,0.87,md,19,100,0.1117,0.1,uw,uw60969101,2015-02-16T20:45:02.380Z,"6km W of Packwood, Washington",earthquake
2015-02-16T05:00:34.200Z,19.3567,-155.0635,3.1,2.7,Ml,,169.2,0.04491576,0.34,hv,hv60852696,2015-02-16T13:03:01.435Z,"17km S of Fern Acres, Hawaii",earthquake
2015-02-16T04:44:40.990Z,33.6218333,-116.6806667,14.11,0.38,ml,17,108,0.04836,0.07,ci,ci37317192,2015-02-16T04:48:33.860Z,"8km N of Anza, California",earthquake
2015-02-16T04:43:13.000Z,61.399,-151.3044,71.1,2,ml,,,,0.69,ak,ak11509220,2015-02-16T05:31:39.541Z,"73km W of Big Lake, Alaska",earthquake
2015-02-16T04:34:09.630Z,46.072,-122.2691667,10.47,0.23,md,7,220,0.09263,0.1,uw,uw60969091,2015-02-16T20:49:10.850Z,"22km NE of Amboy, Washington",earthquake
2015-02-16T04:06:53.130Z,36.5516667,-89.6165,9.69,1.21,md,17,73,0.04749,0.19,nm,nm60069377,2015-02-16T14:48:20.700Z,"4km S of Lilbourn, Missouri",earthquake
2015-02-16T04:04:48.380Z,36.0553333,-117.5926667,1.1,1.42,ml,27,69,0.08404,0.26,ci,ci37317184,2015-02-16T04:16:02.550Z,"31km ENE of Little Lake, California",earthquake
2015-02-16T04:03:45.320Z,36.0583333,-117.6015,1.1,1.94,ml,33,41,0.09115,0.22,ci,ci37317176,2015-02-16T04:14:57.190Z,"31km ENE of Little Lake, California",earthquake
2015-02-16T04:01:50.900Z,33.6448333,-116.817,13.13,0.38,ml,21,80,0.02965,0.13,ci,ci37317168,2015-02-16T04:05:47.441Z,"14km SSE of Valle Vista, California",earthquake
2015-02-16T03:58:26.380Z,37.3223343,-119.9973297,14.69,2.52,md,17,123,0.2206,0.2,nc,nc72395205,2015-02-16T17:30:18.826Z,"18km S of Mariposa, California",earthquake
2015-02-16T03:50:58.120Z,35.7521667,-120.3796692,10.95,1.7,md,20,105,0.05853,0.04,nc,nc72395200,2015-02-16T06:49:01.628Z,"10km N of Shandon, California",earthquake
2015-02-16T03:48:13.124Z,41.8596,-119.634,8.8796,1.19,ml,5,223.31,0.153,0.1545,nn,nn00483060,2015-02-17T02:35:54.395Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-16T03:42:42.730Z,33.6573333,-116.8543333,32.17,0.73,ml,11,124,0.2649,0.31,ci,ci37317144,2015-02-16T03:46:46.490Z,"11km SSE of Valle Vista, California",earthquake
2015-02-16T03:34:11.800Z,38.8214989,-122.7630005,2.77,0.53,md,8,97,0.01046,0.01,nc,nc72395185,2015-02-16T06:09:03.302Z,"3km W of Cobb, California",earthquake
2015-02-16T03:30:58.640Z,35.9776667,-117.9166667,1.79,0.93,ml,16,80,0.0368,0.19,ci,ci37317136,2015-02-16T03:34:52.397Z,"5km N of Little Lake, California",earthquake
2015-02-16T03:27:59.600Z,-6.2311,130.5654,135.56,4.3,mb,,96,1.886,0.54,us,usb000tplq,2015-02-16T11:30:29.548Z,"207km NNW of Saumlaki, Indonesia",earthquake
2015-02-16T02:57:42.045Z,37.3113,-117.7725,0,0.52,ml,6,185.52,0.128,0.1848,nn,nn00483063,2015-02-17T02:36:00.917Z,"48km ENE of Big Pine, California",earthquake
2015-02-16T02:55:32.590Z,38.8096657,-122.8251648,2.08,0.44,md,9,76,0.003235,0.02,nc,nc72395165,2015-02-16T03:22:03.162Z,"6km WNW of The Geysers, California",earthquake
2015-02-16T02:49:16.571Z,37.1402,-117.2718,15.8939,1.9,ml,15,121.51,0.163,0.1677,nn,nn00483053,2015-02-17T02:35:45.930Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-16T02:44:28.340Z,38.8611679,-122.82267,1.77,0.83,md,14,96,0.00652,0.03,nc,nc72395160,2015-02-16T05:12:02.978Z,"9km WNW of Cobb, California",earthquake
2015-02-16T02:42:47.360Z,33.5676667,-116.6115,15.1,0.44,ml,20,76,0.01577,0.19,ci,ci37317128,2015-02-16T02:46:37.217Z,"6km ENE of Anza, California",earthquake
2015-02-16T02:07:14.860Z,38.8183327,-122.8213348,3.61,0.3,md,7,130,0.01015,0.01,nc,nc72395150,2015-02-16T02:46:03.202Z,"7km NW of The Geysers, California",earthquake
2015-02-16T02:05:29.590Z,38.8120003,-122.814003,2.96,0.33,md,10,62,0.01178,0.01,nc,nc72395145,2015-02-16T02:46:02.938Z,"6km NW of The Geysers, California",earthquake
2015-02-16T02:05:25.360Z,38.8175011,-122.8215027,3.83,0.69,md,13,84,0.0105,0.03,nc,nc72395140,2015-02-16T04:20:03.789Z,"7km NW of The Geysers, California",earthquake
2015-02-16T01:40:09.800Z,38.7770004,-122.7701645,1,1.17,md,15,87,0.007158,0.03,nc,nc72395135,2015-02-16T04:11:04.956Z,"1km W of The Geysers, California",earthquake
2015-02-16T01:22:56.270Z,38.7480011,-122.8216629,21.44,0.74,md,8,203,0.04281,0.16,nc,nc72395130,2015-02-16T03:42:09.736Z,"6km WSW of The Geysers, California",earthquake
2015-02-16T01:04:10.310Z,-14.8728,167.0515,35,4.7,mb,,123,0.589,0.59,us,usb000tplf,2015-02-16T09:06:49.031Z,"19km N of Port-Olry, Vanuatu",earthquake
2015-02-16T01:00:26.000Z,60.8697,-151.2456,36.2,1.3,ml,,,,0.11,ak,ak11509210,2015-02-16T01:27:15.434Z,"20km N of Nikiski, Alaska",earthquake
2015-02-16T00:28:50.560Z,36.3918333,-89.5163333,8.39,1.29,md,15,142,0.04618,0.03,nm,nm60069367,2015-02-16T14:31:59.800Z,"4km WNW of Tiptonville, Tennessee",earthquake
2015-02-16T00:25:45.290Z,38.0241661,-121.8943329,16.18,1.5,md,10,141,0.07368,0.04,nc,nc72395100,2015-02-16T03:13:04.232Z,"0km WSW of Pittsburg, California",earthquake
2015-02-16T00:25:09.690Z,38.8129997,-122.8215027,3.24,0.56,md,9,86,0.007279,0.01,nc,nc72395095,2015-02-16T00:58:03.340Z,"6km NW of The Geysers, California",earthquake
2015-02-16T00:24:07.250Z,35.0401667,-117.6621667,0.01,1.61,ml,21,79,0.1092,0.33,ci,ci37317112,2015-02-16T00:27:57.868Z,"5km NNW of Boron, California",quarry blast
2015-02-16T00:23:09.000Z,60.4421,-141.024,11,1.5,ml,,,,0.55,ak,ak11509207,2015-02-16T00:54:39.870Z,"88km ENE of Cape Yakataga, Alaska",earthquake
2015-02-16T00:22:02.370Z,40.5598335,-122.3343353,18.42,2.47,md,17,73,0.149,0.07,nc,nc72395090,2015-02-16T02:44:04.397Z,"5km ESE of Redding, California",earthquake
2015-02-16T00:08:16.250Z,38.8089981,-122.8150024,3.19,1.13,md,24,53,0.01108,0.03,nc,nc72395085,2015-02-16T02:17:03.167Z,"6km NW of The Geysers, California",earthquake
2015-02-15T23:59:45.000Z,64.9653,-147.3429,0,1.1,ml,,,,0.44,ak,ak11509202,2015-02-16T00:24:15.862Z,"20km NNE of Badger, Alaska",earthquake
2015-02-15T23:55:52.833Z,37.1642,-117.2536,12.4916,0.22,ml,8,176.11,0.18,0.0643,nn,nn00483037,2015-02-16T20:45:26.119Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-15T23:35:19.000Z,63.8755,-150.5366,9.4,1.3,ml,,,,0.16,ak,ak11509195,2015-02-16T00:24:16.436Z,"77km W of Healy, Alaska",earthquake
2015-02-15T23:31:23.850Z,38.8160019,-122.8433304,1.91,0.66,md,8,100,0.009618,0.01,nc,nc72395070,2015-02-16T01:25:01.978Z,"8km WNW of The Geysers, California",earthquake
2015-02-15T23:10:20.000Z,62.3006,-149.8928,0.1,2.3,ml,,,,0.66,ak,ak11509190,2015-02-15T23:48:56.155Z,"11km ESE of Talkeetna, Alaska",earthquake
